site,sub_num,age,sex,image,exclusion,category,object,object.basic,image_no,hr,min,sec,msec,timestamp,labels_30,labels_60,labels_180,labels_300,labels_600
American,4041,13,F,002850.03.gif,NA,Toy,toy baseball cap,hat,002850.03,0,28,50,3,1730003,0,0,0,0,0
American,4041,13,F,002940.01.gif,NA,OtherSynthetic,carboard box,box,002940.01,0,29,40,1,1780001,0,0,0,0,0
American,4041,13,F,002945.02.gif,NA,OtherSynthetic,carboard box,box,002945.02,0,29,45,2,1785002,0,0,0,0,0
American,4041,13,F,002950.02.gif,NA,OtherSynthetic,carboard box,box,002950.02,0,29,50,2,1790002,0,0,0,0,0
American,4041,13,F,002955.03.gif,NA,OtherSynthetic,carboard box,box,002955.03,0,29,55,3,1795003,0,0,0,0,0
American,4041,13,F,003000.03.gif,NA,OtherSynthetic,carboard box,box,003000.03,0,30,0,3,1800003,0,0,0,0,0
American,4041,13,F,003005.00.gif,NA,OtherSynthetic,carboard box,box,003005.00,0,30,5,0,1805000,0,0,0,0,0
American,4041,13,F,003120.01.gif,NA,OtherSynthetic,carboard box,box,003120.01,0,31,20,1,1880001,0,0,0,0,0
American,4041,13,F,003125.02.gif,NA,OtherSynthetic,carboard box,box,003125.02,0,31,25,2,1885002,0,0,0,0,0
American,4041,13,F,003130.02.gif,NA,OtherSynthetic,carboard box,box,003130.02,0,31,30,2,1890002,0,0,0,0,0
American,4041,13,F,003135.03.gif,NA,OtherSynthetic,carboard box,box,003135.03,0,31,35,3,1895003,0,0,0,0,0
American,4041,13,F,003140.03.gif,NA,OtherSynthetic,carboard box,box,003140.03,0,31,40,3,1900003,0,0,0,0,0
American,4041,13,F,003145.00.gif,NA,OtherSynthetic,carboard box,box,003145.00,0,31,45,0,1905000,0,0,0,0,0
American,4041,13,F,003150.01.gif,NA,OtherSynthetic,carboard box,box,003150.01,0,31,50,1,1910001,0,0,0,0,0
American,4041,13,F,003155.01.gif,NA,OtherSynthetic,carboard box,box,003155.01,0,31,55,1,1915001,0,0,0,0,0
American,4041,13,F,003200.02.gif,NA,OtherSynthetic,carboard box,box,003200.02,0,32,0,2,1920002,0,0,0,0,0
American,4041,13,F,003205.02.gif,NA,OtherSynthetic,carboard box,box,003205.02,0,32,5,2,1925002,0,0,0,0,0
American,4041,13,F,003210.03.gif,NA,Toy,block,block,003210.03,0,32,10,3,1930003,0,0,0,0,0
American,4041,13,F,003215.03.gif,NA,Toy,block,block,003215.03,0,32,15,3,1935003,0,0,0,0,0
American,4041,13,F,003220.00.gif,NA,Toy,block,block,003220.00,0,32,20,0,1940000,0,0,0,0,0
American,4041,13,F,003225.01.gif,NA,Toy,block,block,003225.01,0,32,25,1,1945001,0,0,0,0,0
American,4041,13,F,003230.01.gif,NA,Toy,block,block,003230.01,0,32,30,1,1950001,0,0,0,0,0
American,4041,13,F,003235.02.gif,NA,Toy,block,block,003235.02,0,32,35,2,1955002,0,0,0,0,0
American,4041,13,F,003240.02.gif,NA,Toy,block,block,003240.02,0,32,40,2,1960002,0,0,0,0,0
American,4041,13,F,003605.03.gif,NA,Toy,toy remote,remote,003605.03,0,36,5,3,2165003,0,0,0,0,0
American,4041,13,F,003610.00.gif,NA,Toy,toy remote,remote,003610.00,0,36,10,0,2170000,0,0,0,0,0
American,4041,13,F,003615.01.gif,NA,Toy,toy remote,remote,003615.01,0,36,15,1,2175001,0,0,0,0,0
American,4041,13,F,003620.01.gif,NA,Toy,toy remote,remote,003620.01,0,36,20,1,2180001,0,0,0,0,0
American,4041,13,F,003625.02.gif,NA,Toy,toy remote,remote,003625.02,0,36,25,2,2185002,0,0,0,0,0
American,4041,13,F,003630.02.gif,NA,Toy,toy remote,remote,003630.02,0,36,30,2,2190002,0,0,0,0,0
American,4041,13,F,003635.03.gif,NA,Toy,toy remote,remote,003635.03,0,36,35,3,2195003,0,0,0,0,0
American,4041,13,F,003710.03.gif,NA,Clothing,pants,pants,003710.03,0,37,10,3,2230003,0,0,0,0,0
American,4041,13,F,003715.03.gif,NA,Clothing,pants,pants,003715.03,0,37,15,3,2235003,0,0,0,0,0
American,4041,13,F,003720.00.gif,NA,Clothing,pants,pants,003720.00,0,37,20,0,2240000,0,0,0,0,0
American,4041,13,F,004000.03.gif,NA,Toy,toy elephant,elephant,004000.03,0,40,0,3,2400003,0,0,0,0,0
American,4041,13,F,004005.00.gif,NA,Toy,toy elephant,elephant,004005.00,0,40,5,0,2405000,0,0,0,0,0
American,4041,13,F,004010.01.gif,NA,Toy,toy elephant,elephant,004010.01,0,40,10,1,2410001,0,0,0,0,0
American,4041,13,F,004015.01.gif,NA,Toy,toy elephant,elephant,004015.01,0,40,15,1,2415001,0,0,0,0,0
American,4041,13,F,004020.02.gif,NA,Toy,toy elephant,elephant,004020.02,0,40,20,2,2420002,0,0,0,0,0
American,4041,13,F,004025.02.gif,NA,Toy,toy elephant,elephant,004025.02,0,40,25,2,2425002,0,0,0,0,0
American,4041,13,F,004030.03.gif,NA,Toy,toy elephant,elephant,004030.03,0,40,30,3,2430003,0,0,0,0,0
American,4041,13,F,004035.03.gif,NA,Toy,toy elephant,elephant,004035.03,0,40,35,3,2435003,0,0,0,0,0
American,4041,13,F,004040.00.gif,NA,Toy,toy elephant,elephant,004040.00,0,40,40,0,2440000,0,0,0,0,0
American,4041,13,F,004045.01.gif,NA,Toy,toy elephant,elephant,004045.01,0,40,45,1,2445001,0,0,0,0,0
American,4041,13,F,004120.01.gif,NA,OtherLargeImmovable,couch,couch,004120.01,0,41,20,1,2480001,0,0,0,0,0
American,4041,13,F,004220.00.gif,NA,OtherSynthetic,blanket,blanket,004220.00,0,42,20,0,2540000,0,0,0,0,0
American,4041,13,F,004225.01.gif,NA,OtherSynthetic,blanket,blanket,004225.01,0,42,25,1,2545001,0,0,0,0,0
American,4041,13,F,004230.01.gif,NA,OtherSynthetic,blanket,blanket,004230.01,0,42,30,1,2550001,0,0,0,0,0
American,4041,13,F,004415.02.gif,NA,OtherSynthetic,blanket,blanket,004415.02,0,44,15,2,2655002,0,0,0,0,0
American,4041,13,F,004455.03.gif,NA,OtherSynthetic,blanket,blanket,004455.03,0,44,55,3,2695003,0,0,0,0,0
American,4041,13,F,004500.03.gif,NA,OtherSynthetic,blanket,blanket,004500.03,0,45,0,3,2700003,0,0,0,0,0
American,4041,13,F,005305.02.gif,NA,Clothing,shirt,shirt,005305.02,0,53,5,2,3185002,0,0,0,0,0
American,4041,13,F,005325.00.gif,NA,Clothing,pants,pants,005325.00,0,53,25,0,3205000,0,0,0,0,0
American,4041,13,F,005330.01.gif,NA,Clothing,pants,pants,005330.01,0,53,30,1,3210001,0,0,0,0,0
American,4041,13,F,005335.01.gif,NA,Clothing,pants,pants,005335.01,0,53,35,1,3215001,0,0,0,0,0
American,4041,13,F,005340.02.gif,NA,Clothing,pants,pants,005340.02,0,53,40,2,3220002,0,0,0,0,0
American,4041,13,F,005345.02.gif,NA,Clothing,pants,pants,005345.02,0,53,45,2,3225002,0,0,0,0,0
American,4041,13,F,005350.03.gif,NA,Clothing,pants,pants,005350.03,0,53,50,3,3230003,0,0,0,0,0
American,4041,13,F,005355.03.gif,NA,Clothing,pants,pants,005355.03,0,53,55,3,3235003,0,0,0,0,0
American,4041,13,F,005405.01.gif,NA,Clothing,pants,pants,005405.01,0,54,5,1,3245001,0,0,0,0,0
American,4041,13,F,005410.01.gif,NA,Clothing,pants,pants,005410.01,0,54,10,1,3250001,0,0,0,0,0
American,4041,13,F,005415.02.gif,NA,Clothing,pants,pants,005415.02,0,54,15,2,3255002,0,0,0,0,0
American,4041,13,F,005420.02.gif,NA,Clothing,pants,pants,005420.02,0,54,20,2,3260002,0,0,0,0,0
American,4041,13,F,005425.03.gif,NA,Clothing,pants,pants,005425.03,0,54,25,3,3265003,0,0,0,0,0
American,4041,13,F,005430.00.gif,NA,Clothing,pants,pants,005430.00,0,54,30,0,3270000,0,0,0,0,0
American,4041,13,F,005435.01.gif,NA,Clothing,pants,pants,005435.01,0,54,35,1,3275001,0,0,0,0,0
American,4041,13,F,005440.01.gif,NA,Clothing,pants,pants,005440.01,0,54,40,1,3280001,0,0,0,0,0
American,4041,13,F,005445.02.gif,NA,Clothing,pants,pants,005445.02,0,54,45,2,3285002,0,0,0,0,0
American,4041,13,F,005750.03.gif,NA,Clothing,shirt,shirt,005750.03,0,57,50,3,3470003,0,0,0,0,0
American,4041,13,F,005955.02.gif,NA,OtherLargeImmovable,fake christmas tree,tree,005955.02,0,59,55,2,3595002,0,0,0,0,0
American,4041,13,F,005955.02.gif,NA,OtherSynthetic,fake christmas tree,tree,005955.02,0,59,55,2,3595002,0,0,0,0,0
American,4041,13,F,010000.03.gif,NA,OtherLargeImmovable,fake christmas tree,tree,010000.03,1,0,0,3,3600003,0,0,0,0,0
American,4041,13,F,010000.03.gif,NA,OtherSynthetic,fake christmas tree,tree,010000.03,1,0,0,3,3600003,0,0,0,0,0
American,4041,13,F,010005.00.gif,NA,OtherLargeImmovable,fake christmas tree,tree,010005.00,1,0,5,0,3605000,0,0,0,0,0
American,4041,13,F,010005.00.gif,NA,OtherSynthetic,fake christmas tree,tree,010005.00,1,0,5,0,3605000,0,0,0,0,0
American,4698,6,F,000050.02.gif,NA,Toy,baby jumper,jumper,000050.02,0,0,50,2,50002,0,0,0,0,0
American,4698,6,F,000055.02.gif,NA,Toy,baby jumper,jumper,000055.02,0,0,55,2,55002,0,0,0,0,0
American,4698,6,F,000100.03.gif,NA,Toy,baby jumper,jumper,000100.03,0,1,0,3,60003,0,0,0,0,0
American,4698,6,F,000105.03.gif,NA,Toy,baby jumper,jumper,000105.03,0,1,5,3,65003,0,0,0,0,0
American,4698,6,F,000110.00.gif,NA,Toy,baby jumper,jumper,000110.00,0,1,10,0,70000,0,0,0,0,0
American,4698,6,F,000115.01.gif,NA,Toy,baby jumper,jumper,000115.01,0,1,15,1,75001,0,0,0,0,0
American,4698,6,F,000120.01.gif,NA,Toy,baby jumper,jumper,000120.01,0,1,20,1,80001,0,0,0,0,0
American,4698,6,F,000130.02.gif,NA,Toy,baby jumper,jumper,000130.02,0,1,30,2,90002,0,0,0,0,0
American,4698,6,F,000150.01.gif,NA,Toy,baby jumper,jumper,000150.01,0,1,50,1,110001,0,0,0,0,0
American,4698,6,F,000200.02.gif,NA,Toy,baby jumper,jumper,000200.02,0,2,0,2,120002,0,0,0,0,0
American,4698,6,F,000205.02.gif,NA,Toy,baby jumper,jumper,000205.02,0,2,5,2,125002,0,0,0,0,0
American,4698,6,F,000210.03.gif,NA,Toy,baby jumper,jumper,000210.03,0,2,10,3,130003,0,0,0,0,0
American,4698,6,F,000215.00.gif,NA,Toy,baby jumper,jumper,000215.00,0,2,15,0,135000,0,0,0,0,0
American,4698,6,F,000220.01.gif,NA,Toy,baby jumper,jumper,000220.01,0,2,20,1,140001,0,0,0,0,0
American,4698,6,F,000225.01.gif,NA,Toy,baby jumper,jumper,000225.01,0,2,25,1,145001,0,0,0,0,0
American,4698,6,F,000230.02.gif,NA,Toy,baby jumper,jumper,000230.02,0,2,30,2,150002,0,0,0,0,0
American,4698,6,F,000235.02.gif,NA,Toy,baby jumper,jumper,000235.02,0,2,35,2,155002,0,0,0,0,0
American,4698,6,F,000240.03.gif,NA,Toy,baby jumper,jumper,000240.03,0,2,40,3,160003,0,0,0,0,0
American,4698,6,F,000245.03.gif,NA,Toy,baby jumper,jumper,000245.03,0,2,45,3,165003,0,0,0,0,0
American,4698,6,F,000255.01.gif,NA,Toy,baby jumper,jumper,000255.01,0,2,55,1,175001,0,0,0,0,0
American,4698,6,F,000310.02.gif,NA,Toy,baby jumper,jumper,000310.02,0,3,10,2,190002,0,0,0,0,0
American,4698,6,F,000315.03.gif,NA,Toy,baby jumper,jumper,000315.03,0,3,15,3,195003,0,0,0,0,0
American,4698,6,F,000325.00.gif,NA,Toy,baby jumper,jumper,000325.00,0,3,25,0,205000,0,0,0,0,0
American,4698,6,F,000330.01.gif,NA,Toy,baby jumper,jumper,000330.01,0,3,30,1,210001,0,0,0,0,0
American,4698,6,F,000335.01.gif,NA,Toy,baby jumper,jumper,000335.01,0,3,35,1,215001,0,0,0,0,0
American,4698,6,F,000340.02.gif,NA,Toy,baby jumper,jumper,000340.02,0,3,40,2,220002,0,0,0,0,0
American,4698,6,F,000345.02.gif,NA,Toy,baby jumper,jumper,000345.02,0,3,45,2,225002,0,0,0,0,0
American,4698,6,F,000350.03.gif,NA,Toy,baby jumper,jumper,000350.03,0,3,50,3,230003,0,0,0,0,0
American,4698,6,F,000355.00.gif,NA,Toy,baby jumper,jumper,000355.00,0,3,55,0,235000,0,0,0,0,0
American,4698,6,F,000400.01.gif,NA,Toy,baby jumper,jumper,000400.01,0,4,0,1,240001,0,0,0,0,0
American,4698,6,F,000415.02.gif,NA,Toy,baby jumper,jumper,000415.02,0,4,15,2,255002,0,0,0,0,0
American,4698,6,F,000420.03.gif,NA,Toy,baby jumper,jumper,000420.03,0,4,20,3,260003,0,0,0,0,0
American,4698,6,F,000425.03.gif,NA,Toy,baby jumper,jumper,000425.03,0,4,25,3,265003,0,0,0,0,0
American,4698,6,F,000430.00.gif,NA,Toy,baby jumper,jumper,000430.00,0,4,30,0,270000,0,0,0,0,0
American,4698,6,F,000435.01.gif,NA,Toy,baby jumper,jumper,000435.01,0,4,35,1,275001,0,0,0,0,0
American,4698,6,F,000440.01.gif,NA,Toy,baby jumper,jumper,000440.01,0,4,40,1,280001,0,0,0,0,0
American,4698,6,F,000445.02.gif,NA,Toy,baby jumper,jumper,000445.02,0,4,45,2,285002,0,0,0,0,0
American,4698,6,F,000450.02.gif,NA,Toy,baby jumper,jumper,000450.02,0,4,50,2,290002,0,0,0,0,0
American,4698,6,F,000455.03.gif,NA,Toy,baby jumper,jumper,000455.03,0,4,55,3,295003,0,0,0,0,0
American,4698,6,F,000500.03.gif,NA,Toy,baby jumper,jumper,000500.03,0,5,0,3,300003,0,0,0,0,0
American,4698,6,F,000510.01.gif,NA,Toy,baby jumper,jumper,000510.01,0,5,10,1,310001,0,0,0,0,0
American,4698,6,F,000515.01.gif,NA,Toy,baby jumper,jumper,000515.01,0,5,15,1,315001,0,0,0,0,0
American,4698,6,F,000520.02.gif,NA,Toy,baby jumper,jumper,000520.02,0,5,20,2,320002,0,0,0,0,0
American,4698,6,F,000525.02.gif,NA,Toy,baby jumper,jumper,000525.02,0,5,25,2,325002,0,0,0,0,0
American,4698,6,F,000540.01.gif,NA,Toy,baby jumper,jumper,000540.01,0,5,40,1,340001,0,0,0,0,0
American,4698,6,F,000545.01.gif,NA,Toy,baby jumper,jumper,000545.01,0,5,45,1,345001,0,0,0,0,0
American,4698,6,F,000550.02.gif,NA,Toy,baby jumper,jumper,000550.02,0,5,50,2,350002,0,0,0,0,0
American,4698,6,F,000555.02.gif,NA,Toy,baby jumper,jumper,000555.02,0,5,55,2,355002,0,0,0,0,0
American,4698,6,F,000600.03.gif,NA,Toy,baby jumper,jumper,000600.03,0,6,0,3,360003,0,0,0,0,0
American,4698,6,F,000600.03.gif,NA,OtherNatural,baby jumper,jumper,000600.03,0,6,0,3,360003,0,0,0,0,0
American,4698,6,F,000610.00.gif,NA,Toy,baby jumper,jumper,000610.00,0,6,10,0,370000,0,0,0,0,0
American,4698,6,F,000625.02.gif,NA,Toy,baby jumper,jumper,000625.02,0,6,25,2,385002,0,0,0,0,0
American,4698,6,F,000630.02.gif,NA,Toy,baby jumper,jumper,000630.02,0,6,30,2,390002,0,0,0,0,0
American,4698,6,F,000635.03.gif,NA,Toy,baby jumper,jumper,000635.03,0,6,35,3,395003,0,0,0,0,0
American,4698,6,F,000640.03.gif,NA,Toy,baby jumper,jumper,000640.03,0,6,40,3,400003,0,0,0,0,0
American,4698,6,F,000645.00.gif,NA,Toy,baby jumper,jumper,000645.00,0,6,45,0,405000,0,0,0,0,0
American,4698,6,F,000705.02.gif,NA,Toy,baby jumper,jumper,000705.02,0,7,5,2,425002,0,0,0,0,0
American,4698,6,F,000710.03.gif,NA,Toy,baby jumper,jumper,000710.03,0,7,10,3,430003,0,0,0,0,0
American,4698,6,F,000715.00.gif,NA,Toy,baby jumper,jumper,000715.00,0,7,15,0,435000,0,0,0,0,0
American,4698,6,F,000720.01.gif,NA,Toy,baby jumper,jumper,000720.01,0,7,20,1,440001,0,0,0,0,0
American,4698,6,F,000740.03.gif,NA,Toy,baby jumper,jumper,000740.03,0,7,40,3,460003,0,0,0,0,0
American,4698,6,F,000745.03.gif,NA,Toy,baby jumper,jumper,000745.03,0,7,45,3,465003,0,0,0,0,0
American,4698,6,F,000805.02.gif,NA,Toy,baby jumper,jumper,000805.02,0,8,5,2,485002,0,0,0,0,0
American,4698,6,F,000815.03.gif,NA,Toy,baby jumper,jumper,000815.03,0,8,15,3,495003,0,0,0,0,0
American,4698,6,F,000820.03.gif,NA,Toy,baby jumper,jumper,000820.03,0,8,20,3,500003,0,0,0,0,0
American,4698,6,F,000830.01.gif,NA,Toy,baby jumper,jumper,000830.01,0,8,30,1,510001,0,0,0,0,0
American,4698,6,F,000840.02.gif,NA,Toy,baby jumper,jumper,000840.02,0,8,40,2,520002,0,0,0,0,0
American,4698,6,F,000850.03.gif,NA,Toy,baby jumper,jumper,000850.03,0,8,50,3,530003,0,0,0,0,0
American,4698,6,F,000855.00.gif,NA,Toy,baby jumper,jumper,000855.00,0,8,55,0,535000,0,0,0,0,0
American,4698,6,F,000900.01.gif,NA,Toy,baby jumper,jumper,000900.01,0,9,0,1,540001,0,0,0,0,0
American,4698,6,F,000905.01.gif,NA,Toy,baby jumper,jumper,000905.01,0,9,5,1,545001,0,0,0,0,0
American,4698,6,F,000910.02.gif,NA,Toy,baby jumper,jumper,000910.02,0,9,10,2,550002,0,0,0,0,0
American,4698,6,F,000915.02.gif,NA,Toy,baby jumper,jumper,000915.02,0,9,15,2,555002,0,0,0,0,0
American,4698,6,F,000920.03.gif,NA,Toy,baby jumper,jumper,000920.03,0,9,20,3,560003,0,0,0,0,0
American,4698,6,F,000925.03.gif,NA,Toy,baby jumper,jumper,000925.03,0,9,25,3,565003,0,0,0,0,0
American,4698,6,F,000930.00.gif,NA,Toy,baby jumper,jumper,000930.00,0,9,30,0,570000,0,0,0,0,0
American,4698,6,F,000935.01.gif,NA,Toy,baby jumper,jumper,000935.01,0,9,35,1,575001,0,0,0,0,0
American,4698,6,F,000940.01.gif,NA,Toy,baby jumper,jumper,000940.01,0,9,40,1,580001,0,0,0,0,0
American,4698,6,F,000950.02.gif,NA,Toy,baby jumper,jumper,000950.02,0,9,50,2,590002,0,0,0,0,0
American,4698,6,F,001000.03.gif,NA,Toy,baby jumper,jumper,001000.03,0,10,0,3,600003,0,0,0,0,0
American,4698,6,F,001005.00.gif,NA,Toy,baby jumper,jumper,001005.00,0,10,5,0,605000,0,0,0,0,0
American,4698,6,F,001010.01.gif,NA,Toy,baby jumper,jumper,001010.01,0,10,10,1,610001,0,0,0,0,0
American,4698,6,F,001015.01.gif,NA,Toy,baby jumper,jumper,001015.01,0,10,15,1,615001,0,0,0,0,0
American,4698,6,F,001020.02.gif,NA,Toy,baby jumper,jumper,001020.02,0,10,20,2,620002,0,0,0,0,0
American,4698,6,F,001025.02.gif,NA,Toy,baby jumper,jumper,001025.02,0,10,25,2,625002,0,0,0,0,0
American,4698,6,F,001030.03.gif,NA,Toy,baby jumper,jumper,001030.03,0,10,30,3,630003,0,0,0,0,0
American,4698,6,F,001035.00.gif,NA,Toy,baby jumper,jumper,001035.00,0,10,35,0,635000,0,0,0,0,0
American,4698,6,F,001040.01.gif,NA,Toy,baby jumper,jumper,001040.01,0,10,40,1,640001,0,0,0,0,0
American,4698,6,F,001045.01.gif,NA,Toy,baby jumper,jumper,001045.01,0,10,45,1,645001,0,0,0,0,0
American,4698,6,F,001050.02.gif,NA,Toy,baby jumper,jumper,001050.02,0,10,50,2,650002,0,0,0,0,0
American,4698,6,F,001055.02.gif,NA,Toy,baby jumper,jumper,001055.02,0,10,55,2,655002,0,0,0,0,0
American,4698,6,F,001105.03.gif,NA,Toy,baby jumper,jumper,001105.03,0,11,5,3,665003,0,0,0,0,0
American,4698,6,F,001110.00.gif,NA,Toy,baby jumper,jumper,001110.00,0,11,10,0,670000,0,0,0,0,0
American,4698,6,F,001115.01.gif,NA,Toy,baby jumper,jumper,001115.01,0,11,15,1,675001,0,0,0,0,0
American,4698,6,F,001120.01.gif,NA,Toy,baby jumper,jumper,001120.01,0,11,20,1,680001,0,0,0,0,0
American,4698,6,F,001125.02.gif,NA,Toy,baby jumper,jumper,001125.02,0,11,25,2,685002,0,0,0,0,0
American,4698,6,F,001130.02.gif,NA,Toy,baby jumper,jumper,001130.02,0,11,30,2,690002,0,0,0,0,0
American,4698,6,F,001135.03.gif,NA,Toy,baby jumper,jumper,001135.03,0,11,35,3,695003,0,0,0,0,0
American,4698,6,F,001150.01.gif,NA,Toy,baby jumper,jumper,001150.01,0,11,50,1,710001,0,0,0,0,0
American,4698,6,F,001155.01.gif,NA,Toy,baby jumper,jumper,001155.01,0,11,55,1,715001,0,0,0,0,0
American,4698,6,F,001225.01.gif,NA,Toy,baby jumper,jumper,001225.01,0,12,25,1,745001,0,0,0,0,0
American,4698,6,F,001305.02.gif,NA,Toy,play mat,mat,001305.02,0,13,5,2,785002,0,0,0,0,0
American,4698,6,F,001310.02.gif,NA,Toy,play mat,mat,001310.02,0,13,10,2,790002,0,0,0,0,0
American,4698,6,F,001315.03.gif,NA,Toy,play mat,mat,001315.03,0,13,15,3,795003,0,0,0,0,0
American,4698,6,F,001320.03.gif,NA,Toy,play mat,mat,001320.03,0,13,20,3,800003,0,0,0,0,0
American,4698,6,F,001325.00.gif,NA,Toy,play mat,mat,001325.00,0,13,25,0,805000,0,0,0,0,0
American,4698,6,F,001330.01.gif,NA,Toy,play mat,mat,001330.01,0,13,30,1,810001,0,0,0,0,0
American,4698,6,F,001335.01.gif,NA,Toy,play mat,mat,001335.01,0,13,35,1,815001,0,0,0,0,0
American,4698,6,F,001340.02.gif,NA,Toy,play mat,mat,001340.02,0,13,40,2,820002,0,0,0,0,0
American,4698,6,F,001345.02.gif,NA,Toy,play mat,mat,001345.02,0,13,45,2,825002,0,0,0,0,0
American,4698,6,F,001350.03.gif,NA,Toy,play mat,mat,001350.03,0,13,50,3,830003,0,0,0,0,0
American,4698,6,F,001400.01.gif,NA,Toy,baby jumper,jumper,001400.01,0,14,0,1,840001,0,0,0,0,0
American,4698,6,F,001405.01.gif,NA,Toy,baby jumper,jumper,001405.01,0,14,5,1,845001,0,0,0,0,0
American,4698,6,F,001410.02.gif,NA,Toy,baby jumper,jumper,001410.02,0,14,10,2,850002,0,0,0,0,0
American,4698,6,F,001420.03.gif,NA,Toy,baby jumper,jumper,001420.03,0,14,20,3,860003,0,0,0,0,0
American,4698,6,F,001430.00.gif,NA,Toy,baby jumper,jumper,001430.00,0,14,30,0,870000,0,0,0,0,0
American,4698,6,F,001435.01.gif,NA,Toy,baby jumper,jumper,001435.01,0,14,35,1,875001,0,0,0,0,0
American,4698,6,F,001445.02.gif,NA,Toy,baby jumper,jumper,001445.02,0,14,45,2,885002,0,0,0,0,0
American,4698,6,F,001455.03.gif,NA,Toy,baby jumper,jumper,001455.03,0,14,55,3,895003,0,0,0,0,0
American,4698,6,F,001500.03.gif,NA,Toy,baby jumper,jumper,001500.03,0,15,0,3,900003,0,0,0,0,0
American,4698,6,F,001515.01.gif,NA,Toy,baby jumper,jumper,001515.01,0,15,15,1,915001,0,0,0,0,0
American,4698,6,F,001520.02.gif,NA,Toy,baby jumper,jumper,001520.02,0,15,20,2,920002,0,0,0,0,0
American,4698,6,F,001525.02.gif,NA,Toy,baby jumper,jumper,001525.02,0,15,25,2,925002,0,0,0,0,0
American,4698,6,F,001530.03.gif,NA,Toy,baby jumper,jumper,001530.03,0,15,30,3,930003,0,0,0,0,0
American,4698,6,F,001535.00.gif,NA,Toy,baby jumper,jumper,001535.00,0,15,35,0,935000,0,0,0,0,0
American,4698,6,F,001540.01.gif,NA,Toy,baby jumper,jumper,001540.01,0,15,40,1,940001,0,0,0,0,0
American,4698,6,F,001600.03.gif,NA,Toy,baby jumper,jumper,001600.03,0,16,0,3,960003,0,0,0,0,0
American,4698,6,F,001630.02.gif,NA,Toy,play mat,mat,001630.02,0,16,30,2,990002,0,0,0,0,0
American,4698,6,F,001645.00.gif,NA,Toy,play mat,mat,001645.00,0,16,45,0,1005000,0,0,0,0,0
American,4698,6,F,001650.01.gif,NA,Toy,play mat,mat,001650.01,0,16,50,1,1010001,0,0,0,0,0
American,4698,6,F,001655.01.gif,NA,Toy,play mat,mat,001655.01,0,16,55,1,1015001,0,0,0,0,0
American,4698,6,F,001700.02.gif,NA,Toy,play mat,mat,001700.02,0,17,0,2,1020002,0,0,0,0,0
American,4698,6,F,001705.02.gif,NA,Toy,play mat,mat,001705.02,0,17,5,2,1025002,0,0,0,0,0
American,4698,6,F,001710.03.gif,NA,Toy,play mat,mat,001710.03,0,17,10,3,1030003,0,0,0,0,0
American,4698,6,F,001720.01.gif,NA,Toy,play mat,mat,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,4698,6,F,001725.01.gif,NA,Toy,play mat,mat,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,4698,6,F,001730.02.gif,NA,Toy,play mat,mat,001730.02,0,17,30,2,1050002,0,0,0,0,0
American,4698,6,F,001735.02.gif,NA,Toy,play mat,mat,001735.02,0,17,35,2,1055002,0,0,0,0,0
American,4698,6,F,001740.03.gif,NA,Toy,play mat,mat,001740.03,0,17,40,3,1060003,0,0,0,0,0
American,4698,6,F,001745.03.gif,NA,Toy,play mat,mat,001745.03,0,17,45,3,1065003,0,0,0,0,0
American,4698,6,F,001750.00.gif,NA,Toy,play mat,mat,001750.00,0,17,50,0,1070000,0,0,0,0,0
American,4698,6,F,001755.01.gif,NA,Toy,play mat,mat,001755.01,0,17,55,1,1075001,0,0,0,0,0
American,4698,6,F,001800.01.gif,NA,Toy,play mat,mat,001800.01,0,18,0,1,1080001,0,0,0,0,0
American,4698,6,F,001805.02.gif,NA,Toy,play mat,mat,001805.02,0,18,5,2,1085002,0,0,0,0,0
American,4698,6,F,001820.03.gif,NA,Toy,play mat,mat,001820.03,0,18,20,3,1100003,0,0,0,0,0
American,4698,6,F,001825.00.gif,NA,Toy,play mat,mat,001825.00,0,18,25,0,1105000,0,0,0,0,0
American,4698,6,F,001830.01.gif,NA,Toy,play mat,mat,001830.01,0,18,30,1,1110001,0,0,0,0,0
American,4698,6,F,001835.01.gif,NA,Toy,play mat,mat,001835.01,0,18,35,1,1115001,0,0,0,0,0
American,4698,6,F,001840.02.gif,NA,Toy,play mat,mat,001840.02,0,18,40,2,1120002,0,0,0,0,0
American,4698,6,F,001845.02.gif,NA,Toy,play mat,mat,001845.02,0,18,45,2,1125002,0,0,0,0,0
American,4698,6,F,001850.03.gif,NA,Toy,play mat,mat,001850.03,0,18,50,3,1130003,0,0,0,0,0
American,4698,6,F,001855.00.gif,NA,Toy,play mat,mat,001855.00,0,18,55,0,1135000,0,0,0,0,0
American,4698,6,F,001900.01.gif,NA,Toy,play mat,mat,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,4698,6,F,001905.01.gif,NA,Toy,play mat,mat,001905.01,0,19,5,1,1145001,0,0,0,0,0
American,4698,6,F,001910.02.gif,NA,Toy,play mat,mat,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,4698,6,F,001915.02.gif,NA,Toy,play mat,mat,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,4698,6,F,001920.03.gif,NA,Toy,play mat,mat,001920.03,0,19,20,3,1160003,0,0,0,0,0
