site,sub_num,age,sex,image,category,object,duration
Rossel,9706,41,F,082552.gif,Clothing,shirt,15
Rossel,9706,41,F,082624.gif,OtherLargeImmovable,wooden stake,15
Rossel,9706,41,F,082639.gif,OtherLargeImmovable,wooden stake,15
Rossel,9706,41,F,082727.gif,OtherLargeImmovable,wooden porch,15
Rossel,9706,41,F,082742.gif,OtherLargeImmovable,wooden ladder,17
Rossel,9706,41,F,082759.gif,OtherLargeImmovable,wooden ladder,16
Rossel,9706,41,F,082815.gif,OtherNatural,rock,15
Rossel,9706,41,F,083126.gif,OtherLargeImmovable,wooden stake,15
Rossel,9706,41,F,083922.gif,ToolMealtime,knife,16
Rossel,9706,41,F,083938.gif,ToolMealtime,knife,15
Rossel,9706,41,F,083953.gif,ToolMealtime,knife,15
Rossel,9706,41,F,084008.gif,ToolMealtime,knife,18
Rossel,9706,41,F,084316.gif,ToolMealtime,bowl,18
Rossel,9706,41,F,084451.gif,ToolMealtime,bowl,17
Rossel,9706,41,F,084831.gif,ToolMealtime,cup,15
Rossel,9706,41,F,084950.gif,OtherNatural,stick,15
Rossel,9706,41,F,085432.gif,OtherSynthetic,sharpened stick,15
Rossel,9706,41,F,085447.gif,OtherSynthetic,sharpened stick,15
Rossel,9706,41,F,085502.gif,ToolMealtime,knife,18
Rossel,9706,41,F,085520.gif,ToolMealtime,knife,15
Rossel,9706,41,F,085535.gif,ToolMealtime,knife,13
Rossel,9706,41,F,085548.gif,Book,book,15
Rossel,9706,41,F,085619.gif,Book,book,16
Rossel,9706,41,F,085650.gif,Book,book,15
Rossel,9706,41,F,085705.gif,Book,book,17
Rossel,9706,41,F,085737.gif,ToolMealtime,knife,15
Rossel,9706,41,F,085809.gif,Book,book,15
Rossel,9706,41,F,090000.gif,Book,book,15
Rossel,9706,41,F,090117.gif,Book,book,17
Rossel,9706,41,F,090221.gif,Book,book,15
Rossel,9706,41,F,090338.gif,Book,book,17
Rossel,9706,41,F,090355.gif,Book,book,15
Rossel,9706,41,F,090426.gif,Book,book,17
Rossel,9706,41,F,090443.gif,Book,book,15
Rossel,9706,41,F,090458.gif,Book,book,15
Rossel,9706,41,F,090513.gif,Book,book,17
Rossel,9706,41,F,090530.gif,Book,book,15
Rossel,9706,41,F,090545.gif,Book,book,15
Rossel,9706,41,F,090600.gif,Book,book,18
Rossel,9706,41,F,090618.gif,Book,book,15
Rossel,9706,41,F,090633.gif,Book,book,15
Rossel,9706,41,F,090648.gif,Book,book,16
Rossel,9706,41,F,090704.gif,Book,book,15
Rossel,9706,41,F,090719.gif,Book,book,15
Rossel,9706,41,F,090734.gif,Book,book,17
Rossel,9706,41,F,090751.gif,Book,book,15
Rossel,9706,41,F,090806.gif,Book,book,15
Rossel,9706,41,F,090821.gif,Book,book,17
Rossel,9706,41,F,090838.gif,Book,book,15
Rossel,9706,41,F,090853.gif,Book,book,15
Rossel,9706,41,F,090908.gif,Book,book,18
Rossel,9706,41,F,090926.gif,Book,book,15
Rossel,9706,41,F,090941.gif,Book,book,15
Rossel,9706,41,F,090956.gif,Book,book,16
Rossel,9706,41,F,091012.gif,Book,book,15
Rossel,9706,41,F,091027.gif,Book,book,15
Rossel,9706,41,F,091042.gif,Book,book,19
Rossel,9706,41,F,091101.gif,Book,book,15
Rossel,9706,41,F,091116.gif,Book,book,15
Rossel,9706,41,F,091131.gif,Book,book,16
Rossel,9706,41,F,091147.gif,Book,book,16
Rossel,9706,41,F,091203.gif,Book,book,15
Rossel,9706,41,F,091218.gif,Book,book,16
Rossel,9706,41,F,091234.gif,Book,book,15
Rossel,9706,41,F,091249.gif,Book,book,15
Rossel,9706,41,F,091304.gif,Book,book,18
Rossel,9706,41,F,091322.gif,Book,book,15
Rossel,9706,41,F,091337.gif,Book,book,15
Rossel,9706,41,F,091352.gif,Book,book,16
Rossel,9706,41,F,091408.gif,Book,book,15
Rossel,9706,41,F,091423.gif,Book,book,11
Rossel,9706,41,F,091434.gif,Book,book,16
Rossel,9706,41,F,091521.gif,Book,book,15
Rossel,9706,41,F,091536.gif,Book,book,15
Rossel,9706,41,F,091551.gif,Book,book,17
Rossel,9706,41,F,091608.gif,Book,book,15
Rossel,9706,41,F,091623.gif,Book,book,15
Rossel,9706,41,F,091638.gif,Book,book,17
Rossel,9706,41,F,091655.gif,Book,book,16
Rossel,9706,41,F,091711.gif,Book,book,15
Rossel,9706,41,F,092216.gif,OtherNatural,dirt,17
Rossel,9706,41,F,092605.gif,OtherNatural,dirt,15
Rossel,9706,41,F,092740.gif,OtherNatural,rock,15
Rossel,9706,41,F,092755.gif,OtherNatural,rock,17
Rossel,9706,41,F,092827.gif,OtherNatural,dirt,15
Rossel,9706,41,F,092900.gif,OtherSynthetic,net,15
Rossel,9706,41,F,093159.gif,OtherSynthetic,plastic bottle,16
Rossel,9706,41,F,093235.gif,OtherLargeImmovable,wooden ladder,16
Rossel,9706,41,F,093701.gif,OtherLargeImmovable,wall,17
Rossel,9706,41,F,093749.gif,Food,betel nut,15
Rossel,9706,41,F,093916.gif,Food,betel nut,15
Rossel,9706,41,F,093931.gif,Food,betel nut,17
Rossel,9706,41,F,094018.gif,Food,betel nut,16
Rossel,9706,41,F,094034.gif,Food,betel nut,15
Rossel,9706,41,F,094049.gif,Food,betel nut,15
Rossel,9706,41,F,094239.gif,Food,betel nut,17
Rossel,9706,41,F,094556.gif,OtherLargeImmovable,wooden ladder,16
Rossel,9706,41,F,094612.gif,OtherLargeImmovable,wooden ladder,15
Rossel,9706,41,F,094731.gif,OtherNatural,dirt,17
Rossel,9706,41,F,100254.gif,OtherLargeImmovable,wooden pole,15
Rossel,9706,41,F,100749.gif,Food,betel nut,15
Rossel,9706,41,F,100804.gif,OtherLargeImmovable,wall,16
Rossel,9706,41,F,101608.gif,Food,betel nut,15
Rossel,9706,41,F,101623.gif,Food,betel nut,18
Rossel,9706,41,F,101641.gif,Food,betel nut,15
Rossel,9706,41,F,101831.gif,Food,betel nut,15
Rossel,9706,41,F,101919.gif,Food,betel nut,15
Rossel,9706,41,F,101934.gif,Food,book,18
Rossel,9706,41,F,101934.gif,Food,betel nut,18
Rossel,9706,41,F,101934.gif,Book,book,18
Rossel,9706,41,F,101934.gif,Book,betel nut,18
Rossel,9706,41,F,101952.gif,Book,book,15
Rossel,9706,41,F,102007.gif,Book,book,15
Rossel,9706,41,F,102022.gif,Book,book,17
Rossel,9706,41,F,102215.gif,OtherSynthetic,bag,15
Rossel,9706,41,F,102437.gif,Food,betel nut,11
Rossel,9706,41,F,103151.gif,OtherSynthetic,bag,16
Rossel,9706,41,F,103222.gif,OtherSynthetic,bag,42
Rossel,9706,41,F,103423.gif,OtherLargeImmovable,wooden pole,15
Rossel,9706,41,F,103802.gif,OtherLargeImmovable,window,15
Rossel,9706,41,F,103817.gif,OtherLargeImmovable,window,28
Rossel,9706,41,F,103923.gif,OtherLargeImmovable,window,19
Rossel,9706,41,F,104808.gif,ToolMealtime,cup,17
Rossel,9706,41,F,105609.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,105624.gif,OtherSynthetic,processed wooden stick,17
Rossel,9706,41,F,105641.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,105828.gif,OtherLargeImmovable,wooden stake,18
Rossel,9706,41,F,131353.gif,Clothing,shirt,17
Rossel,9706,41,F,134356.gif,OtherLargeImmovable,wooden pole,15
Rossel,9706,41,F,134442.gif,Clothing,shawl,16
Rossel,9706,41,F,134603.gif,Clothing,shawl,15
Rossel,9706,41,F,134650.gif,OtherLargeImmovable,wooden ladder,15
Rossel,9706,41,F,134705.gif,OtherLargeImmovable,wooden ladder,15
Rossel,9706,41,F,134927.gif,OtherLargeImmovable,wooden pole,15
Rossel,9706,41,F,135153.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,135208.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,140621.gif,OtherSynthetic,plastic bottle cap,15
Rossel,9706,41,F,140811.gif,OtherLargeImmovable,wooden ladder,18
Rossel,9706,41,F,141004.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,141019.gif,Food,tuber,15
Rossel,9706,41,F,141034.gif,Food,tuber,18
Rossel,9706,41,F,141052.gif,Food,tuber,15
Rossel,9706,41,F,141107.gif,Food,tuber,15
Rossel,9706,41,F,141122.gif,Food,tuber,16
Rossel,9706,41,F,141138.gif,Food,tuber,15
Rossel,9706,41,F,141358.gif,Food,tuber,15
Rossel,9706,41,F,141413.gif,Food,tuber,15
Rossel,9706,41,F,141428.gif,Food,tuber,18
Rossel,9706,41,F,141557.gif,Food,tuber,15
Rossel,9706,41,F,141957.gif,Food,tuber,15
Rossel,9706,41,F,142058.gif,Food,tuber,15
Rossel,9706,41,F,142113.gif,Food,tuber,17
Rossel,9706,41,F,142130.gif,Food,tuber,15
Rossel,9706,41,F,142251.gif,Food,tuber,15
Rossel,9706,41,F,142902.gif,OtherNatural,wooden stick,15
Rossel,9706,41,F,142917.gif,OtherNatural,wooden stick,15
Rossel,9706,41,F,142932.gif,OtherNatural,wooden stick,16
Rossel,9706,41,F,142948.gif,OtherNatural,wooden stick,16
Rossel,9706,41,F,143050.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143105.gif,OtherSynthetic,plastic chiar,16
Rossel,9706,41,F,143121.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143136.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143222.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143237.gif,OtherSynthetic,plastic chiar,18
Rossel,9706,41,F,143255.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143310.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143325.gif,OtherSynthetic,plastic chiar,16
Rossel,9706,41,F,143603.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143633.gif,OtherSynthetic,plastic chair,17
Rossel,9706,41,F,143705.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143720.gif,OtherSynthetic,plastic chiar,17
Rossel,9706,41,F,143737.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,143752.gif,OtherSynthetic,plastic chiar,15
Rossel,9706,41,F,144609.gif,OtherSynthetic,plastic bottle,16
Rossel,9706,41,F,144625.gif,OtherSynthetic,plastic bottle,15
Rossel,9706,41,F,144950.gif,Food,tuber,15
Rossel,9706,41,F,145418.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,145433.gif,OtherSynthetic,processed wooden stick,15
Rossel,9706,41,F,145448.gif,OtherSynthetic,processed wooden stick,17
Rossel,9706,41,F,145505.gif,Food,coconut,15
Rossel,9706,41,F,145520.gif,Food,coconut,15
Rossel,9706,41,F,145535.gif,Food,coconut,18
Rossel,9706,41,F,145553.gif,Food,coconut,15
Rossel,9706,41,F,145608.gif,Food,coconut,15
Rossel,9706,41,F,145623.gif,Food,coconut,17
Rossel,9706,41,F,145640.gif,Food,coconut,15
Rossel,9706,41,F,145655.gif,Food,coconut,15
Rossel,9706,41,F,145710.gif,Food,coconut,16
Rossel,9706,41,F,145814.gif,Food,coconut,21
Rossel,9706,41,F,145937.gif,OtherLargeImmovable,wooden pole,16
Rossel,7333,12,M,20160822_055742_000.gif,OtherLargeImmovable,wooden support,15
Rossel,7333,12,M,20160822_060852_000.gif,Plant,palm leaf,16
Rossel,7333,12,M,20160822_060939_000.gif,Plant,palm leaf,15
Rossel,7333,12,M,20160822_061537_000.gif,OtherNatural,dried mud chunk,15
Rossel,7333,12,M,20160822_061709_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_061813_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_061914_000.gif,Food,rice ball,16
Rossel,7333,12,M,20160822_062205_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_062353_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_062953_000.gif,ToolMealtime,knife,13
Rossel,7333,12,M,20160822_063109_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_063124_000.gif,Food,rice ball,17
Rossel,7333,12,M,20160822_063156_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_063228_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_063258_000.gif,Food,rice ball,17
Rossel,7333,12,M,20160822_063345_000.gif,Food,rice ball,17
Rossel,7333,12,M,20160822_063741_000.gif,Food,rice ball,17
Rossel,7333,12,M,20160822_063933_000.gif,OtherNatural,sticks,15
Rossel,7333,12,M,20160822_063948_000.gif,OtherNatural,sticks,15
Rossel,7333,12,M,20160822_064810_000.gif,OtherNatural,branches,15
Rossel,7333,12,M,20160822_064825_000.gif,OtherNatural,branches,12
Rossel,7333,12,M,20160822_065130_000.gif,Toy,ball,16
Rossel,7333,12,M,20160822_070446_000.gif,Plant,leaf,16
Rossel,7333,12,M,20160822_070502_000.gif,Plant,leaf,15
Rossel,7333,12,M,20160822_071102_000.gif,Food,betelnut,15
Rossel,7333,12,M,20160822_074457_000.gif,OtherSynthetic,long piece of plastic,17
Rossel,7333,12,M,20160822_074615_000.gif,OtherLargeImmovable,long piece of plastic,15
Rossel,7333,12,M,20160822_074615_000.gif,OtherLargeImmovable,wooden support,15
Rossel,7333,12,M,20160822_074615_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074615_000.gif,OtherSynthetic,wooden support,15
Rossel,7333,12,M,20160822_074630_000.gif,OtherLargeImmovable,long piece of plastic,16
Rossel,7333,12,M,20160822_074630_000.gif,OtherLargeImmovable,wooden support,16
Rossel,7333,12,M,20160822_074630_000.gif,OtherSynthetic,long piece of plastic,16
Rossel,7333,12,M,20160822_074630_000.gif,OtherSynthetic,wooden support,16
Rossel,7333,12,M,20160822_074646_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074701_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074734_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074804_000.gif,OtherLargeImmovable,long piece of plastic,16
Rossel,7333,12,M,20160822_074804_000.gif,OtherLargeImmovable,wooden support,16
Rossel,7333,12,M,20160822_074804_000.gif,OtherSynthetic,long piece of plastic,16
Rossel,7333,12,M,20160822_074804_000.gif,OtherSynthetic,wooden support,16
Rossel,7333,12,M,20160822_074820_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074835_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_074850_000.gif,OtherSynthetic,long piece of plastic,17
Rossel,7333,12,M,20160822_075157_000.gif,OtherSynthetic,long piece of plastic,18
Rossel,7333,12,M,20160822_075215_000.gif,OtherSynthetic,long piece of plastic,15
Rossel,7333,12,M,20160822_075245_000.gif,OtherSynthetic,long piece of plastic,17
Rossel,7333,12,M,20160822_075903_000.gif,Food,seafood,18
Rossel,7333,12,M,20160822_075921_000.gif,Food,seafood,15
Rossel,7333,12,M,20160822_083819_000.gif,Food,rice ball,11
Rossel,7333,12,M,20160822_083830_000.gif,Food,rice ball,16
Rossel,7333,12,M,20160822_084110_000.gif,OtherNatural,stick,15
Rossel,7333,12,M,20160822_084212_000.gif,Food,stick,17
Rossel,7333,12,M,20160822_084212_000.gif,Food,coconut,17
Rossel,7333,12,M,20160822_084212_000.gif,OtherNatural,stick,17
Rossel,7333,12,M,20160822_084212_000.gif,OtherNatural,coconut,17
Rossel,7333,12,M,20160822_084454_000.gif,ToolMealtime,wooden tongs,16
Rossel,7333,12,M,20160822_085747_000.gif,OtherNatural,rocks,17
Rossel,7333,12,M,20160822_085804_000.gif,OtherNatural,rocks,15
Rossel,7333,12,M,20160822_085819_000.gif,OtherNatural,rocks,15
Rossel,7333,12,M,20160822_085834_000.gif,OtherNatural,rocks,48
Rossel,7333,12,M,20160822_090011_000.gif,OtherNatural,dried mud chunk,15
Rossel,7333,12,M,20160822_090048_000.gif,OtherNatural,dried mud chunk,16
Rossel,7333,12,M,20160822_090104_000.gif,OtherNatural,dried mud chunk,16
Rossel,7333,12,M,20160822_090135_000.gif,OtherNatural,dried mud chunk,18
Rossel,7333,12,M,20160822_090153_000.gif,OtherNatural,dried mud chunk,15
Rossel,7333,12,M,20160822_091851_000.gif,Toy,ball,16
Rossel,7333,12,M,20160822_091907_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_092746_000.gif,ToolMealtime,metal bowl,15
Rossel,7333,12,M,20160822_092801_000.gif,ToolMealtime,metal bowl,18
Rossel,7333,12,M,20160822_093107_000.gif,Food,fork,15
Rossel,7333,12,M,20160822_093107_000.gif,Food,seafood in bowl,15
Rossel,7333,12,M,20160822_093107_000.gif,ToolMealtime,fork,15
Rossel,7333,12,M,20160822_093107_000.gif,ToolMealtime,seafood in bowl,15
Rossel,7333,12,M,20160822_093122_000.gif,Food,fork,15
Rossel,7333,12,M,20160822_093122_000.gif,Food,seafood in bowl,15
Rossel,7333,12,M,20160822_093122_000.gif,ToolMealtime,fork,15
Rossel,7333,12,M,20160822_093122_000.gif,ToolMealtime,seafood in bowl,15
Rossel,7333,12,M,20160822_093137_000.gif,ToolMealtime,fork,18
Rossel,7333,12,M,20160822_093417_000.gif,ToolWork,wooden tongs,15
Rossel,7333,12,M,20160822_093447_000.gif,ToolWork,wooden tongs,18
Rossel,7333,12,M,20160822_093505_000.gif,ToolWork,wooden tongs,15
Rossel,7333,12,M,20160822_093520_000.gif,ToolWork,wooden tongs,15
Rossel,7333,12,M,20160822_093653_000.gif,ToolWork,wooden tongs,15
Rossel,7333,12,M,20160822_093708_000.gif,ToolWork,wooden tongs,18
Rossel,7333,12,M,20160822_093756_000.gif,ToolWork,wooden tongs,18
Rossel,7333,12,M,20160822_122445_000.gif,Plant,palm leaf,15
Rossel,7333,12,M,20160822_122739_000.gif,ToolMealtime,sippy cup,17
Rossel,7333,12,M,20160822_122756_000.gif,ToolMealtime,sippy cup,15
Rossel,7333,12,M,20160822_122826_000.gif,Plant,palm leaf,18
Rossel,7333,12,M,20160822_122859_000.gif,Plant,palm leaf stalk,15
Rossel,7333,12,M,20160822_123310_000.gif,Plant,palm leaf,15
Rossel,7333,12,M,20160822_123343_000.gif,Plant,palm leaf,15
Rossel,7333,12,M,20160822_123532_000.gif,Food,packaged rice,15
Rossel,7333,12,M,20160822_123604_000.gif,Food,packaged rice,15
Rossel,7333,12,M,20160822_123705_000.gif,Food,coconuy,15
Rossel,7333,12,M,20160822_124904_000.gif,Plant,palm leaves,18
Rossel,7333,12,M,20160822_124951_000.gif,Plant,palm leaves,16
Rossel,7333,12,M,20160822_125007_000.gif,Plant,palm leaves,15
Rossel,7333,12,M,20160822_125038_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_125053_000.gif,Food,rice ball,15
Rossel,7333,12,M,20160822_125108_000.gif,Food,rice ball,17
Rossel,7333,12,M,20160822_130128_000.gif,OtherSynthetic,pen,16
Rossel,7333,12,M,20160822_130421_000.gif,OtherSynthetic,compact mirror,15
Rossel,7333,12,M,20160822_130523_000.gif,OtherSynthetic,compact mirror,17
Rossel,7333,12,M,20160822_130628_000.gif,Food,betelnut,15
Rossel,7333,12,M,20160822_130628_000.gif,Food,pen,15
Rossel,7333,12,M,20160822_130628_000.gif,OtherSynthetic,betelnut,15
Rossel,7333,12,M,20160822_130628_000.gif,OtherSynthetic,pen,15
Rossel,7333,12,M,20160822_130643_000.gif,Food,betelnut,15
Rossel,7333,12,M,20160822_130643_000.gif,Food,pen,15
Rossel,7333,12,M,20160822_130643_000.gif,OtherSynthetic,betelnut,15
Rossel,7333,12,M,20160822_130643_000.gif,OtherSynthetic,pen,15
Rossel,7333,12,M,20160822_130917_000.gif,Food,betelnut,15
Rossel,7333,12,M,20160822_130917_000.gif,Food,pen,15
Rossel,7333,12,M,20160822_130917_000.gif,OtherSynthetic,betelnut,15
Rossel,7333,12,M,20160822_130917_000.gif,OtherSynthetic,pen,15
Rossel,7333,12,M,20160822_130947_000.gif,OtherSynthetic,pen,16
Rossel,7333,12,M,20160822_131241_000.gif,Food,betelnut,15
Rossel,7333,12,M,20160822_131529_000.gif,Toy,ball,17
Rossel,7333,12,M,20160822_131601_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_131736_000.gif,OtherLargeImmovable,wooden support,15
Rossel,7333,12,M,20160822_131823_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_131957_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_132029_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_132307_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_132338_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_132527_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_132527_000.gif,Toy,palm leaf,15
Rossel,7333,12,M,20160822_132527_000.gif,Plant,ball,15
Rossel,7333,12,M,20160822_132527_000.gif,Plant,palm leaf,15
Rossel,7333,12,M,20160822_132542_000.gif,Toy,ball,18
Rossel,7333,12,M,20160822_132658_000.gif,Toy,ball,16
Rossel,7333,12,M,20160822_134045_000.gif,Food,trash basket (full of tuber peels/coconut shards/betelnut trash),15
Rossel,7333,12,M,20160822_134045_000.gif,OtherSynthetic,trash basket (full of tuber peels/coconut shards/betelnut trash),15
Rossel,7333,12,M,20160822_140908_000.gif,Toy,ball,18
Rossel,7333,12,M,20160822_141507_000.gif,Toy,ball,15
Rossel,7333,12,M,20160822_143842_000.gif,OtherNatural,large stick,15
Rossel,7333,12,M,20160822_143857_000.gif,OtherNatural,large stick,15
Rossel,7333,12,M,20160822_143912_000.gif,OtherNatural,large stick,17
Rossel,7333,12,M,20160822_143929_000.gif,OtherNatural,large stick,15
Rossel,7333,12,M,20160822_143944_000.gif,OtherNatural,large stick,15
Rossel,7333,12,M,20160822_143959_000.gif,OtherNatural,large stick,18
Rossel,7333,12,M,20160822_144017_000.gif,OtherNatural,large stick,15
Rossel,7718,37,F,064711.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,064859.gif,OtherLargeImmovable,veranda,37
Rossel,7718,37,F,064936.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,064951.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065006.gif,OtherLargeImmovable,veranda,17
Rossel,7718,37,F,065053.gif,OtherLargeImmovable,veranda,16
Rossel,7718,37,F,065159.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065214.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065229.gif,OtherLargeImmovable,veranda,18
Rossel,7718,37,F,065247.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065302.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065317.gif,OtherLargeImmovable,veranda,13
Rossel,7718,37,F,065401.gif,OtherLargeImmovable,veranda,17
Rossel,7718,37,F,065521.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,065623.gif,OtherLargeImmovable,veranda,18
Rossel,7718,37,F,065641.gif,OtherLargeImmovable,veranda,15
Rossel,7718,37,F,070235.gif,OtherLargeImmovable,wooden structure,17
Rossel,7718,37,F,071246.gif,OtherLargeImmovable,veranda,16
Rossel,7718,37,F,072638.gif,Food,banana,15
Rossel,7718,37,F,072653.gif,Food,banana,17
Rossel,7718,37,F,072710.gif,Food,banana,15
Rossel,7718,37,F,072756.gif,Food,packaged candy,17
Rossel,7718,37,F,072930.gif,Food,packaged candy,16
Rossel,7718,37,F,073034.gif,OtherSynthetic,coin,13
Rossel,7718,37,F,073047.gif,OtherSynthetic,coin,15
Rossel,7718,37,F,073117.gif,OtherSynthetic,coin,17
Rossel,7718,37,F,073134.gif,OtherSynthetic,coin,15
Rossel,7718,37,F,073317.gif,Plant,dried leaf or bamboo,20
Rossel,7718,37,F,074245.gif,Food,packaged candy,17
Rossel,7718,37,F,074302.gif,Food,packaged candy,15
Rossel,7718,37,F,074317.gif,Food,packaged candy,15
Rossel,7718,37,F,074332.gif,Food,packaged candy,16
Rossel,7718,37,F,074348.gif,Food,packaged candy,15
Rossel,7718,37,F,074419.gif,Plant,pile of leaves/twigs/dirt,18
Rossel,7718,37,F,074419.gif,OtherNatural,pile of leaves/twigs/dirt,18
Rossel,7718,37,F,074437.gif,Food,packaged candy,15
Rossel,7718,37,F,074452.gif,Food,packaged candy,15
Rossel,7718,37,F,074507.gif,Food,packaged candy,16
Rossel,7718,37,F,074523.gif,Food,packaged candy,15
Rossel,7718,37,F,074538.gif,Food,packaged candy,15
Rossel,7718,37,F,074553.gif,Food,packaged candy,18
Rossel,7718,37,F,074611.gif,Food,packaged candy,15
Rossel,7718,37,F,074658.gif,Food,packaged candy,15
Rossel,7718,37,F,074803.gif,Food,packaged candy,15
Rossel,7718,37,F,074818.gif,Plant,tree,17
Rossel,7718,37,F,074835.gif,Food,packaged candy,15
Rossel,7718,37,F,074850.gif,Food,packaged candy,16
Rossel,7718,37,F,074952.gif,Food,packaged candy,16
Rossel,7718,37,F,075008.gif,Food,packaged candy,15
Rossel,7718,37,F,075023.gif,Food,packaged candy,15
Rossel,7718,37,F,075038.gif,Food,packaged candy,17
Rossel,7718,37,F,075055.gif,Food,packaged candy,15
Rossel,7718,37,F,075110.gif,Food,packaged candy,15
Rossel,7718,37,F,075125.gif,Food,packaged candy,18
Rossel,7718,37,F,075143.gif,Food,packaged candy,15
Rossel,7718,37,F,075158.gif,Food,packaged candy,15
Rossel,7718,37,F,075213.gif,Food,packaged candy,16
Rossel,7718,37,F,075229.gif,Food,packaged candy,15
